risk_entity_id,candidate_id,entity_id,tenant_id,enterprise_id,manufacturer_code,manufacturer_display_name,hospital_code,hospital_display_name,drug_code,drug_group,drug_group_source,drug_display_name,report_month,cutoff_month,primary_horizon,risk_probability_display,risk_probability_value,probability_display_mode,risk_level,risk_color,risk_score_display,palive_display,palive_display_mode,value_at_risk_display,potential_value_level,business_priority_display,main_reason_summary,risk_type_label,region_code,region_display_name,review_status,final_candidate_status,review_priority,evidence_strength,risk_card_count,has_work_order,is_high_risk,is_observation,is_one_shot,is_probability_allowed,user_visible_caveat,suggested_action_short,auto_dispatch_allowed,created_at
C458C50660B24C6B96A91FEBAAE8E5C8|YL6809647|XA07BCM081P001010203714|H12,C458C50660B24C6B96A91FEBAAE8E5C8|YL6809647|XA07BCM081P001010203714|H12,C458C50660B24C6B96A91FEBAAE8E5C8|YL6809647|XA07BCM081P001010203714,default_tenant,default_enterprise,C458C50660B24C6B96A91FEBAAE8E5C8,C458C50660B24C6B96A91FEBAAE8E5C8,YL6809647,YL6809647,XA07BCM081P001010203714,XA07BCM081P001010203714,drug_code,XA07BCM081P001010203714,2025-11,2025-11-30,H12,hidden,,hide_probability,observation,gray,0.7288,hidden,derived_from_churn_probability_hidden_unless_allowed,low,low,relative,multi_recall_union_top10|manufacturer_worklist_fill_observation,multi_recall_union_top10|manufacturer_worklist_fill_observation,530000,530000,observation_only,observation_only,P3,medium,0,False,False,True,False,False,source_aligned_m1_candidate_policy; presentation_user_fill_is_downstream,Continue monitoring,False,2026-07-09T06:40:55.194791+00:00
1D93E15EBB9B4F14A1C18E0CD1750A0A|YL360220|ZA16DAP0017010402404|H6,1D93E15EBB9B4F14A1C18E0CD1750A0A|YL360220|ZA16DAP0017010402404|H6,1D93E15EBB9B4F14A1C18E0CD1750A0A|YL360220|ZA16DAP0017010402404,default_tenant,default_enterprise,1D93E15EBB9B4F14A1C18E0CD1750A0A,1D93E15EBB9B4F14A1C18E0CD1750A0A,YL360220,YL360220,ZA16DAP0017010402404,ZA16DAP0017010402404,drug_code,ZA16DAP0017010402404,2025-11,2025-11-30,H6,risk band,0.7283565998077393,show_risk_band,orange,orange,0.7284,hidden,derived_from_churn_probability_hidden_unless_allowed,high,high,relative,multi_recall_union_top10,multi_recall_union_top10,360000,360000,priority_review,priority_review,P1,medium,0,False,True,False,False,False,source_aligned_m1_candidate_policy; presentation_user_fill_is_downstream,Review purchasing context,False,2026-07-09T06:40:55.194791+00:00
7de4fd63-eac3-4347-87c4-3bd90dbf08bd|YL516717|XA11CCW047E002010201564|H3,7de4fd63-eac3-4347-87c4-3bd90dbf08bd|YL516717|XA11CCW047E002010201564|H3,7de4fd63-eac3-4347-87c4-3bd90dbf08bd|YL516717|XA11CCW047E002010201564,default_tenant,default_enterprise,7de4fd63-eac3-4347-87c4-3bd90dbf08bd,7de4fd63-eac3-4347-87c4-3bd90dbf08bd,YL516717,YL516717,XA11CCW047E002010201564,XA11CCW047E002010201564,drug_code,XA11CCW047E002010201564,2025-11,2025-11-30,H3,hidden,,hide_probability,observation,gray,0.728,hidden,derived_from_churn_probability_hidden_unless_allowed,low,low,relative,multi_recall_union_top10|manufacturer_worklist_fill_observation,multi_recall_union_top10|manufacturer_worklist_fill_observation,510000,510000,observation_only,observation_only,P3,insufficient,0,False,False,True,False,False,source_aligned_m1_candidate_policy; presentation_user_fill_is_downstream,Continue monitoring,False,2026-07-09T06:40:55.194791+00:00
C458C50660B24C6B96A91FEBAAE8E5C8|YLNS00429128|XA07BCM081P001010203714|H12,C458C50660B24C6B96A91FEBAAE8E5C8|YLNS00429128|XA07BCM081P001010203714|H12,C458C50660B24C6B96A91FEBAAE8E5C8|YLNS00429128|XA07BCM081P001010203714,default_tenant,default_enterprise,C458C50660B24C6B96A91FEBAAE8E5C8,C458C50660B24C6B96A91FEBAAE8E5C8,YLNS00429128,YLNS00429128,XA07BCM081P001010203714,XA07BCM081P001010203714,drug_code,XA07BCM081P001010203714,2025-11,2025-11-30,H12,hidden,,hide_probability,observation,gray,0.7273,hidden,derived_from_churn_probability_hidden_unless_allowed,low,low,relative,multi_recall_union_top10|manufacturer_worklist_fill_observation,multi_recall_union_top10|manufacturer_worklist_fill_observation,410000,410000,observation_only,observation_only,P3,medium,0,False,False,True,False,False,source_aligned_m1_candidate_policy; presentation_user_fill_is_downstream,Continue monitoring,False,2026-07-09T06:40:55.194791+00:00
7de4fd63-eac3-4347-87c4-3bd90dbf08bd|YL6805458|XA11CCW047E002010401564|H12,7de4fd63-eac3-4347-87c4-3bd90dbf08bd|YL6805458|XA11CCW047E002010401564|H12,7de4fd63-eac3-4347-87c4-3bd90dbf08bd|YL6805458|XA11CCW047E002010401564,default_tenant,default_enterprise,7de4fd63-eac3-4347-87c4-3bd90dbf08bd,7de4fd63-eac3-4347-87c4-3bd90dbf08bd,YL6805458,YL6805458,XA11CCW047E002010401564,XA11CCW047E002010401564,drug_code,XA11CCW047E002010401564,2025-11,2025-11-30,H12,hidden,,hide_probability,observation,gray,0.7253,hidden,derived_from_churn_probability_hidden_unless_allowed,low,low,relative,multi_recall_union_top10|manufacturer_worklist_fill_observation,multi_recall_union_top10|manufacturer_worklist_fill_observation,420000,420000,observation_only,observation_only,P3,medium,0,False,False,True,False,False,source_aligned_m1_candidate_policy; presentation_user_fill_is_downstream,Continue monitoring,False,2026-07-09T06:40:55.194791+00:00
C458C50660B24C6B96A91FEBAAE8E5C8|YLNS00458473|XA07BCM081P001010203714|H12,C458C50660B24C6B96A91FEBAAE8E5C8|YLNS00458473|XA07BCM081P001010203714|H12,C458C50660B24C6B96A91FEBAAE8E5C8|YLNS00458473|XA07BCM081P001010203714,default_tenant,default_enterprise,C458C50660B24C6B96A91FEBAAE8E5C8,C458C50660B24C6B96A91FEBAAE8E5C8,YLNS00458473,YLNS00458473,XA07BCM081P001010203714,XA07BCM081P001010203714,drug_code,XA07BCM081P001010203714,2025-11,2025-11-30,H12,hidden,,hide_probability,observation,gray,0.7247,hidden,derived_from_churn_probability_hidden_unless_allowed,low,low,relative,multi_recall_union_top10|manufacturer_worklist_fill_observation,multi_recall_union_top10|manufacturer_worklist_fill_observation,650000,650000,observation_only,observation_only,P3,medium,0,False,False,True,False,False,source_aligned_m1_candidate_policy; presentation_user_fill_is_downstream,Continue monitoring,False,2026-07-09T06:40:55.194791+00:00
F9BDA11C2EE443F49615B9AD6AFBD4AA|YL535092|XJ01CAA040E001010303712|H3,F9BDA11C2EE443F49615B9AD6AFBD4AA|YL535092|XJ01CAA040E001010303712|H3,F9BDA11C2EE443F49615B9AD6AFBD4AA|YL535092|XJ01CAA040E001010303712,default_tenant,default_enterprise,F9BDA11C2EE443F49615B9AD6AFBD4AA,F9BDA11C2EE443F49615B9AD6AFBD4AA,YL535092,YL535092,XJ01CAA040E001010303712,XJ01CAA040E001010303712,drug_code,XJ01CAA040E001010303712,2025-11,2025-11-30,H3,hidden,,hide_probability,observation,gray,0.7241,hidden,derived_from_churn_probability_hidden_unless_allowed,low,low,relative,multi_recall_union_top10|manufacturer_worklist_fill_observation,multi_recall_union_top10|manufacturer_worklist_fill_observation,530000,530000,observation_only,observation_only,P3,medium,0,False,False,True,False,False,source_aligned_m1_candidate_policy; presentation_user_fill_is_downstream,Continue monitoring,False,2026-07-09T06:40:55.194791+00:00
7de4fd63-eac3-4347-87c4-3bd90dbf08bd|YL137380|XA11CCW047E002010301564|H6,7de4fd63-eac3-4347-87c4-3bd90dbf08bd|YL137380|XA11CCW047E002010301564|H6,7de4fd63-eac3-4347-87c4-3bd90dbf08bd|YL137380|XA11CCW047E002010301564,default_tenant,default_enterprise,7de4fd63-eac3-4347-87c4-3bd90dbf08bd,7de4fd63-eac3-4347-87c4-3bd90dbf08bd,YL137380,YL137380,XA11CCW047E002010301564,XA11CCW047E002010301564,drug_code,XA11CCW047E002010301564,2025-11,2025-11-30,H6,hidden,,hide_probability,observation,gray,0.724,hidden,derived_from_churn_probability_hidden_unless_allowed,medium,medium,relative,multi_recall_union_top10|manufacturer_worklist_fill_observation,multi_recall_union_top10|manufacturer_worklist_fill_observation,130000,130000,observation_only,observation_only,P3,medium,0,False,False,True,False,False,source_aligned_m1_candidate_policy; presentation_user_fill_is_downstream,Continue monitoring,False,2026-07-09T06:40:55.194791+00:00
E50FC20840554CF79ACAEF2582AE63BD|YL221375|0d12fa950dcbcebddf664ad5ed2927d5|H12,E50FC20840554CF79ACAEF2582AE63BD|YL221375|0d12fa950dcbcebddf664ad5ed2927d5|H12,E50FC20840554CF79ACAEF2582AE63BD|YL221375|0d12fa950dcbcebddf664ad5ed2927d5,default_tenant,default_enterprise,E50FC20840554CF79ACAEF2582AE63BD,E50FC20840554CF79ACAEF2582AE63BD,YL221375,YL221375,0d12fa950dcbcebddf664ad5ed2927d5,0d12fa950dcbcebddf664ad5ed2927d5,drug_code,0d12fa950dcbcebddf664ad5ed2927d5,2025-11,2025-11-30,H12,hidden,,hide_probability,observation,gray,0.7234,hidden,derived_from_churn_probability_hidden_unless_allowed,medium,medium,relative,multi_recall_union_top10|manufacturer_worklist_fill_observation,multi_recall_union_top10|manufacturer_worklist_fill_observation,220000,220000,observation_only,observation_only,P3,medium,0,False,False,True,False,False,source_aligned_m1_candidate_policy; presentation_user_fill_is_downstream,Continue monitoring,False,2026-07-09T06:40:55.194791+00:00
E50FC20840554CF79ACAEF2582AE63BD|YL234384|XC08CAL013A025010403705|H12,E50FC20840554CF79ACAEF2582AE63BD|YL234384|XC08CAL013A025010403705|H12,E50FC20840554CF79ACAEF2582AE63BD|YL234384|XC08CAL013A025010403705,default_tenant,default_enterprise,E50FC20840554CF79ACAEF2582AE63BD,E50FC20840554CF79ACAEF2582AE63BD,YL234384,YL234384,XC08CAL013A025010403705,XC08CAL013A025010403705,drug_code,XC08CAL013A025010403705,2025-11,2025-11-30,H12,hidden,,hide_probability,observation,gray,0.7232,hidden,derived_from_churn_probability_hidden_unless_allowed,high,high,relative,multi_recall_union_top10|manufacturer_worklist_fill_observation,multi_recall_union_top10|manufacturer_worklist_fill_observation,230000,230000,observation_only,observation_only,P3,medium,0,False,False,True,False,False,source_aligned_m1_candidate_policy; presentation_user_fill_is_downstream,Continue monitoring,False,2026-07-09T06:40:55.194791+00:00
C458C50660B24C6B96A91FEBAAE8E5C8|YL410384|XA07BCM081P001010203714|H12,C458C50660B24C6B96A91FEBAAE8E5C8|YL410384|XA07BCM081P001010203714|H12,C458C50660B24C6B96A91FEBAAE8E5C8|YL410384|XA07BCM081P001010203714,default_tenant,default_enterprise,C458C50660B24C6B96A91FEBAAE8E5C8,C458C50660B24C6B96A91FEBAAE8E5C8,YL410384,YL410384,XA07BCM081P001010203714,XA07BCM081P001010203714,drug_code,XA07BCM081P001010203714,2025-11,2025-11-30,H12,hidden,,hide_probability,observation,gray,0.7218,hidden,derived_from_churn_probability_hidden_unless_allowed,low,low,relative,multi_recall_union_top10|manufacturer_worklist_fill_observation,multi_recall_union_top10|manufacturer_worklist_fill_observation,410000,410000,observation_only,observation_only,P3,medium,0,False,False,True,False,False,source_aligned_m1_candidate_policy; presentation_user_fill_is_downstream,Continue monitoring,False,2026-07-09T06:40:55.194791+00:00
E50FC20840554CF79ACAEF2582AE63BD|YLNS00461766|XC08CAL013A025010603705|H12,E50FC20840554CF79ACAEF2582AE63BD|YLNS00461766|XC08CAL013A025010603705|H12,E50FC20840554CF79ACAEF2582AE63BD|YLNS00461766|XC08CAL013A025010603705,default_tenant,default_enterprise,E50FC20840554CF79ACAEF2582AE63BD,E50FC20840554CF79ACAEF2582AE63BD,YLNS00461766,YLNS00461766,XC08CAL013A025010603705,XC08CAL013A025010603705,drug_code,XC08CAL013A025010603705,2025-11,2025-11-30,H12,hidden,,hide_probability,attention,gray,0.7215,hidden,derived_from_churn_probability_hidden_unless_allowed,low,low,relative,multi_recall_union_top10|manufacturer_worklist_fill_observation,multi_recall_union_top10|manufacturer_worklist_fill_observation,230000,230000,one_shot_attention,one_shot_attention,P3,weak,0,False,False,False,True,False,source_aligned_m1_candidate_policy; presentation_user_fill_is_downstream,Check second-purchase opportunity,False,2026-07-09T06:40:55.194791+00:00
C458C50660B24C6B96A91FEBAAE8E5C8|YL413142|XA07BCM081P001010203714|H12,C458C50660B24C6B96A91FEBAAE8E5C8|YL413142|XA07BCM081P001010203714|H12,C458C50660B24C6B96A91FEBAAE8E5C8|YL413142|XA07BCM081P001010203714,default_tenant,default_enterprise,C458C50660B24C6B96A91FEBAAE8E5C8,C458C50660B24C6B96A91FEBAAE8E5C8,YL413142,YL413142,XA07BCM081P001010203714,XA07BCM081P001010203714,drug_code,XA07BCM081P001010203714,2025-11,2025-11-30,H12,hidden,,hide_probability,observation,gray,0.7204,hidden,derived_from_churn_probability_hidden_unless_allowed,low,low,relative,multi_recall_union_top10|manufacturer_worklist_fill_observation,multi_recall_union_top10|manufacturer_worklist_fill_observation,410000,410000,observation_only,observation_only,P3,medium,0,False,False,True,False,False,source_aligned_m1_candidate_policy; presentation_user_fill_is_downstream,Continue monitoring,False,2026-07-09T06:40:55.194791+00:00
C458C50660B24C6B96A91FEBAAE8E5C8|YL6591208|XA07BCM081P001010203714|H12,C458C50660B24C6B96A91FEBAAE8E5C8|YL6591208|XA07BCM081P001010203714|H12,C458C50660B24C6B96A91FEBAAE8E5C8|YL6591208|XA07BCM081P001010203714,default_tenant,default_enterprise,C458C50660B24C6B96A91FEBAAE8E5C8,C458C50660B24C6B96A91FEBAAE8E5C8,YL6591208,YL6591208,XA07BCM081P001010203714,XA07BCM081P001010203714,drug_code,XA07BCM081P001010203714,2025-11,2025-11-30,H12,hidden,,hide_probability,observation,gray,0.7188,hidden,derived_from_churn_probability_hidden_unless_allowed,low,low,relative,multi_recall_union_top10|manufacturer_worklist_fill_observation,multi_recall_union_top10|manufacturer_worklist_fill_observation,220000,220000,observation_only,observation_only,P3,medium,0,False,False,True,False,False,source_aligned_m1_candidate_policy; presentation_user_fill_is_downstream,Continue monitoring,False,2026-07-09T06:40:55.194791+00:00
3fc2389a-d9f9-4933-a714-f9c877f0f86f|YL6589450|c1b44c3bb021b3d1de3b91f6cafedf69|H12,3fc2389a-d9f9-4933-a714-f9c877f0f86f|YL6589450|c1b44c3bb021b3d1de3b91f6cafedf69|H12,3fc2389a-d9f9-4933-a714-f9c877f0f86f|YL6589450|c1b44c3bb021b3d1de3b91f6cafedf69,default_tenant,default_enterprise,3fc2389a-d9f9-4933-a714-f9c877f0f86f,3fc2389a-d9f9-4933-a714-f9c877f0f86f,YL6589450,YL6589450,c1b44c3bb021b3d1de3b91f6cafedf69,c1b44c3bb021b3d1de3b91f6cafedf69,drug_code,c1b44c3bb021b3d1de3b91f6cafedf69,2025-11,2025-11-30,H12,hidden,,hide_probability,observation,gray,0.7187,hidden,derived_from_churn_probability_hidden_unless_allowed,medium,medium,relative,multi_recall_union_top10|manufacturer_worklist_fill_observation,multi_recall_union_top10|manufacturer_worklist_fill_observation,510000,510000,observation_only,observation_only,P3,medium,0,False,False,True,False,False,source_aligned_m1_candidate_policy; presentation_user_fill_is_downstream,Continue monitoring,False,2026-07-09T06:40:55.194791+00:00
E50FC20840554CF79ACAEF2582AE63BD|YL234613|XC08CAL013A025010403705|H12,E50FC20840554CF79ACAEF2582AE63BD|YL234613|XC08CAL013A025010403705|H12,E50FC20840554CF79ACAEF2582AE63BD|YL234613|XC08CAL013A025010403705,default_tenant,default_enterprise,E50FC20840554CF79ACAEF2582AE63BD,E50FC20840554CF79ACAEF2582AE63BD,YL234613,YL234613,XC08CAL013A025010403705,XC08CAL013A025010403705,drug_code,XC08CAL013A025010403705,2025-11,2025-11-30,H12,hidden,,hide_probability,observation,gray,0.7184,hidden,derived_from_churn_probability_hidden_unless_allowed,low,low,relative,multi_recall_union_top10|manufacturer_worklist_fill_observation,multi_recall_union_top10|manufacturer_worklist_fill_observation,230000,230000,observation_only,observation_only,P3,medium,0,False,False,True,False,False,source_aligned_m1_candidate_policy; presentation_user_fill_is_downstream,Continue monitoring,False,2026-07-09T06:40:55.194791+00:00
E50FC20840554CF79ACAEF2582AE63BD|YL432933|XC08CAL013A025010403705|H6,E50FC20840554CF79ACAEF2582AE63BD|YL432933|XC08CAL013A025010403705|H6,E50FC20840554CF79ACAEF2582AE63BD|YL432933|XC08CAL013A025010403705,default_tenant,default_enterprise,E50FC20840554CF79ACAEF2582AE63BD,E50FC20840554CF79ACAEF2582AE63BD,YL432933,YL432933,XC08CAL013A025010403705,XC08CAL013A025010403705,drug_code,XC08CAL013A025010403705,2025-11,2025-11-30,H6,hidden,,hide_probability,observation,gray,0.7181,hidden,derived_from_churn_probability_hidden_unless_allowed,low,low,relative,multi_recall_union_top10|manufacturer_worklist_fill_observation,multi_recall_union_top10|manufacturer_worklist_fill_observation,430000,430000,observation_only,observation_only,P3,medium,0,False,False,True,False,False,source_aligned_m1_candidate_policy; presentation_user_fill_is_downstream,Continue monitoring,False,2026-07-09T06:40:55.194791+00:00
E50FC20840554CF79ACAEF2582AE63BD|YL221461|fec893717a469eed48b623194b47a2fd|H6,E50FC20840554CF79ACAEF2582AE63BD|YL221461|fec893717a469eed48b623194b47a2fd|H6,E50FC20840554CF79ACAEF2582AE63BD|YL221461|fec893717a469eed48b623194b47a2fd,default_tenant,default_enterprise,E50FC20840554CF79ACAEF2582AE63BD,E50FC20840554CF79ACAEF2582AE63BD,YL221461,YL221461,fec893717a469eed48b623194b47a2fd,fec893717a469eed48b623194b47a2fd,drug_code,fec893717a469eed48b623194b47a2fd,2025-11,2025-11-30,H6,hidden,,hide_probability,observation,gray,0.7177,hidden,derived_from_churn_probability_hidden_unless_allowed,medium,medium,relative,multi_recall_union_top10|manufacturer_worklist_fill_observation,multi_recall_union_top10|manufacturer_worklist_fill_observation,220000,220000,observation_only,observation_only,P3,medium,0,False,False,True,False,False,source_aligned_m1_candidate_policy; presentation_user_fill_is_downstream,Continue monitoring,False,2026-07-09T06:40:55.194791+00:00
F9BDA11C2EE443F49615B9AD6AFBD4AA|YL680919|4b98de3c6d633e40a667e553874075f0|H12,F9BDA11C2EE443F49615B9AD6AFBD4AA|YL680919|4b98de3c6d633e40a667e553874075f0|H12,F9BDA11C2EE443F49615B9AD6AFBD4AA|YL680919|4b98de3c6d633e40a667e553874075f0,default_tenant,default_enterprise,F9BDA11C2EE443F49615B9AD6AFBD4AA,F9BDA11C2EE443F49615B9AD6AFBD4AA,YL680919,YL680919,4b98de3c6d633e40a667e553874075f0,4b98de3c6d633e40a667e553874075f0,drug_code,4b98de3c6d633e40a667e553874075f0,2025-11,2025-11-30,H12,hidden,,hide_probability,attention,gray,0.7169,hidden,derived_from_churn_probability_hidden_unless_allowed,medium,medium,relative,multi_recall_union_top10|manufacturer_worklist_fill_observation,multi_recall_union_top10|manufacturer_worklist_fill_observation,320000,320000,one_shot_attention,one_shot_attention,P3,medium,0,False,False,False,True,False,source_aligned_m1_candidate_policy; presentation_user_fill_is_downstream,Check second-purchase opportunity,False,2026-07-09T06:40:55.194791+00:00
E50FC20840554CF79ACAEF2582AE63BD|YL363574|XC08CAL013A025010403705|H12,E50FC20840554CF79ACAEF2582AE63BD|YL363574|XC08CAL013A025010403705|H12,E50FC20840554CF79ACAEF2582AE63BD|YL363574|XC08CAL013A025010403705,default_tenant,default_enterprise,E50FC20840554CF79ACAEF2582AE63BD,E50FC20840554CF79ACAEF2582AE63BD,YL363574,YL363574,XC08CAL013A025010403705,XC08CAL013A025010403705,drug_code,XC08CAL013A025010403705,2025-11,2025-11-30,H12,hidden,,hide_probability,observation,gray,0.7164,hidden,derived_from_churn_probability_hidden_unless_allowed,high,high,relative,multi_recall_union_top10|manufacturer_worklist_fill_observation,multi_recall_union_top10|manufacturer_worklist_fill_observation,360000,360000,observation_only,observation_only,P3,medium,0,False,False,True,False,False,source_aligned_m1_candidate_policy; presentation_user_fill_is_downstream,Continue monitoring,False,2026-07-09T06:40:55.194791+00:00
E50FC20840554CF79ACAEF2582AE63BD|YLNS00183716|XC08CAL013A025010403705|H12,E50FC20840554CF79ACAEF2582AE63BD|YLNS00183716|XC08CAL013A025010403705|H12,E50FC20840554CF79ACAEF2582AE63BD|YLNS00183716|XC08CAL013A025010403705,default_tenant,default_enterprise,E50FC20840554CF79ACAEF2582AE63BD,E50FC20840554CF79ACAEF2582AE63BD,YLNS00183716,YLNS00183716,XC08CAL013A025010403705,XC08CAL013A025010403705,drug_code,XC08CAL013A025010403705,2025-11,2025-11-30,H12,hidden,,hide_probability,observation,gray,0.7121,hidden,derived_from_churn_probability_hidden_unless_allowed,low,low,relative,multi_recall_union_top10|manufacturer_worklist_fill_observation,multi_recall_union_top10|manufacturer_worklist_fill_observation,360000,360000,observation_only,observation_only,P3,medium,0,False,False,True,False,False,source_aligned_m1_candidate_policy; presentation_user_fill_is_downstream,Continue monitoring,False,2026-07-09T06:40:55.194791+00:00
1D93E15EBB9B4F14A1C18E0CD1750A0A|YL440996|ZA16DAP0017010402404|H3,1D93E15EBB9B4F14A1C18E0CD1750A0A|YL440996|ZA16DAP0017010402404|H3,1D93E15EBB9B4F14A1C18E0CD1750A0A|YL440996|ZA16DAP0017010402404,default_tenant,default_enterprise,1D93E15EBB9B4F14A1C18E0CD1750A0A,1D93E15EBB9B4F14A1C18E0CD1750A0A,YL440996,YL440996,ZA16DAP0017010402404,ZA16DAP0017010402404,drug_code,ZA16DAP0017010402404,2025-11,2025-11-30,H3,risk band,0.710525393486023,show_risk_band,orange,orange,0.7105,hidden,derived_from_churn_probability_hidden_unless_allowed,high,high,relative,multi_recall_union_top10,multi_recall_union_top10,440000,440000,priority_review,priority_review,P1,medium,0,False,True,False,False,False,source_aligned_m1_candidate_policy; presentation_user_fill_is_downstream,Review purchasing context,False,2026-07-09T06:40:55.194791+00:00
C458C50660B24C6B96A91FEBAAE8E5C8|YLNS00460929|XA07BCM081P001010203714|H12,C458C50660B24C6B96A91FEBAAE8E5C8|YLNS00460929|XA07BCM081P001010203714|H12,C458C50660B24C6B96A91FEBAAE8E5C8|YLNS00460929|XA07BCM081P001010203714,default_tenant,default_enterprise,C458C50660B24C6B96A91FEBAAE8E5C8,C458C50660B24C6B96A91FEBAAE8E5C8,YLNS00460929,YLNS00460929,XA07BCM081P001010203714,XA07BCM081P001010203714,drug_code,XA07BCM081P001010203714,2025-11,2025-11-30,H12,hidden,,hide_probability,attention,gray,0.7105,hidden,derived_from_churn_probability_hidden_unless_allowed,low,low,relative,multi_recall_union_top10|manufacturer_worklist_fill_observation,multi_recall_union_top10|manufacturer_worklist_fill_observation,650000,650000,one_shot_attention,one_shot_attention,P3,medium,0,False,False,False,True,False,source_aligned_m1_candidate_policy; presentation_user_fill_is_downstream,Check second-purchase opportunity,False,2026-07-09T06:40:55.194791+00:00
C458C50660B24C6B96A91FEBAAE8E5C8|YLNS00459556|XA07BCM081P001010203714|H12,C458C50660B24C6B96A91FEBAAE8E5C8|YLNS00459556|XA07BCM081P001010203714|H12,C458C50660B24C6B96A91FEBAAE8E5C8|YLNS00459556|XA07BCM081P001010203714,default_tenant,default_enterprise,C458C50660B24C6B96A91FEBAAE8E5C8,C458C50660B24C6B96A91FEBAAE8E5C8,YLNS00459556,YLNS00459556,XA07BCM081P001010203714,XA07BCM081P001010203714,drug_code,XA07BCM081P001010203714,2025-11,2025-11-30,H12,hidden,,hide_probability,attention,gray,0.7097,hidden,derived_from_churn_probability_hidden_unless_allowed,low,low,relative,multi_recall_union_top10|manufacturer_worklist_fill_observation,multi_recall_union_top10|manufacturer_worklist_fill_observation,150000,150000,one_shot_attention,one_shot_attention,P3,medium,0,False,False,False,True,False,source_aligned_m1_candidate_policy; presentation_user_fill_is_downstream,Check second-purchase opportunity,False,2026-07-09T06:40:55.194791+00:00
E50FC20840554CF79ACAEF2582AE63BD|YL362419|fec893717a469eed48b623194b47a2fd|H12,E50FC20840554CF79ACAEF2582AE63BD|YL362419|fec893717a469eed48b623194b47a2fd|H12,E50FC20840554CF79ACAEF2582AE63BD|YL362419|fec893717a469eed48b623194b47a2fd,default_tenant,default_enterprise,E50FC20840554CF79ACAEF2582AE63BD,E50FC20840554CF79ACAEF2582AE63BD,YL362419,YL362419,fec893717a469eed48b623194b47a2fd,fec893717a469eed48b623194b47a2fd,drug_code,fec893717a469eed48b623194b47a2fd,2025-11,2025-11-30,H12,hidden,,hide_probability,observation,gray,0.7087,hidden,derived_from_churn_probability_hidden_unless_allowed,medium,medium,relative,multi_recall_union_top10|manufacturer_worklist_fill_observation,multi_recall_union_top10|manufacturer_worklist_fill_observation,360000,360000,observation_only,observation_only,P3,medium,0,False,False,True,False,False,source_aligned_m1_candidate_policy; presentation_user_fill_is_downstream,Continue monitoring,False,2026-07-09T06:40:55.194791+00:00
C458C50660B24C6B96A91FEBAAE8E5C8|YL610687|XA07BCM081P001010203714|H12,C458C50660B24C6B96A91FEBAAE8E5C8|YL610687|XA07BCM081P001010203714|H12,C458C50660B24C6B96A91FEBAAE8E5C8|YL610687|XA07BCM081P001010203714,default_tenant,default_enterprise,C458C50660B24C6B96A91FEBAAE8E5C8,C458C50660B24C6B96A91FEBAAE8E5C8,YL610687,YL610687,XA07BCM081P001010203714,XA07BCM081P001010203714,drug_code,XA07BCM081P001010203714,2025-11,2025-11-30,H12,hidden,,hide_probability,observation,gray,0.7082,hidden,derived_from_churn_probability_hidden_unless_allowed,low,low,relative,multi_recall_union_top10|manufacturer_worklist_fill_observation,multi_recall_union_top10|manufacturer_worklist_fill_observation,610000,610000,observation_only,observation_only,P3,medium,0,False,False,True,False,False,source_aligned_m1_candidate_policy; presentation_user_fill_is_downstream,Continue monitoring,False,2026-07-09T06:40:55.194791+00:00
F9BDA11C2EE443F49615B9AD6AFBD4AA|YL534292|XJ01CAA040E001010303712|H3,F9BDA11C2EE443F49615B9AD6AFBD4AA|YL534292|XJ01CAA040E001010303712|H3,F9BDA11C2EE443F49615B9AD6AFBD4AA|YL534292|XJ01CAA040E001010303712,default_tenant,default_enterprise,F9BDA11C2EE443F49615B9AD6AFBD4AA,F9BDA11C2EE443F49615B9AD6AFBD4AA,YL534292,YL534292,XJ01CAA040E001010303712,XJ01CAA040E001010303712,drug_code,XJ01CAA040E001010303712,2025-11,2025-11-30,H3,hidden,,hide_probability,observation,gray,0.7081,hidden,derived_from_churn_probability_hidden_unless_allowed,low,low,relative,multi_recall_union_top10|manufacturer_worklist_fill_observation,multi_recall_union_top10|manufacturer_worklist_fill_observation,530000,530000,observation_only,observation_only,P3,insufficient,0,False,False,True,False,False,source_aligned_m1_candidate_policy; presentation_user_fill_is_downstream,Continue monitoring,False,2026-07-09T06:40:55.194791+00:00
E50FC20840554CF79ACAEF2582AE63BD|YL151043|0d12fa950dcbcebddf664ad5ed2927d5|H12,E50FC20840554CF79ACAEF2582AE63BD|YL151043|0d12fa950dcbcebddf664ad5ed2927d5|H12,E50FC20840554CF79ACAEF2582AE63BD|YL151043|0d12fa950dcbcebddf664ad5ed2927d5,default_tenant,default_enterprise,E50FC20840554CF79ACAEF2582AE63BD,E50FC20840554CF79ACAEF2582AE63BD,YL151043,YL151043,0d12fa950dcbcebddf664ad5ed2927d5,0d12fa950dcbcebddf664ad5ed2927d5,drug_code,0d12fa950dcbcebddf664ad5ed2927d5,2025-11,2025-11-30,H12,hidden,,hide_probability,observation,gray,0.7081,hidden,derived_from_churn_probability_hidden_unless_allowed,medium,medium,relative,multi_recall_union_top10|manufacturer_worklist_fill_observation,multi_recall_union_top10|manufacturer_worklist_fill_observation,150000,150000,observation_only,observation_only,P3,medium,0,False,False,True,False,False,source_aligned_m1_candidate_policy; presentation_user_fill_is_downstream,Continue monitoring,False,2026-07-09T06:40:55.194791+00:00
