risk_entity_id,candidate_id,entity_id,report_month,horizon,risk_probability,involved_amount,involved_amount_source,risk_level,risk_band,main_reason_summary,reason,detector_evidence_count,updated_at
C458C50660B24C6B96A91FEBAAE8E5C8|YL6592920|XA07BCM081P001010203714|H12,C458C50660B24C6B96A91FEBAAE8E5C8|YL6592920|XA07BCM081P001010203714|H3,C458C50660B24C6B96A91FEBAAE8E5C8|YL6592920|XA07BCM081P001010203714,2025-11,H3,,0.0,purchase_amount_sum_last_3m_asof_cutoff,observation,Observation,multi_recall_union_top10|manufacturer_worklist_fill_observation,multi_recall_union_top10|manufacturer_worklist_fill_observation,0,2026-07-09T06:41:13.482242+00:00
C458C50660B24C6B96A91FEBAAE8E5C8|YL6592920|XA07BCM081P001010203714|H12,C458C50660B24C6B96A91FEBAAE8E5C8|YL6592920|XA07BCM081P001010203714|H6,C458C50660B24C6B96A91FEBAAE8E5C8|YL6592920|XA07BCM081P001010203714,2025-11,H6,,0.0,purchase_amount_sum_last_6m_asof_cutoff,observation,Observation,multi_recall_union_top10|manufacturer_worklist_fill_observation,multi_recall_union_top10|manufacturer_worklist_fill_observation,0,2026-07-09T06:41:13.482242+00:00
C458C50660B24C6B96A91FEBAAE8E5C8|YL6592920|XA07BCM081P001010203714|H12,C458C50660B24C6B96A91FEBAAE8E5C8|YL6592920|XA07BCM081P001010203714|H12,C458C50660B24C6B96A91FEBAAE8E5C8|YL6592920|XA07BCM081P001010203714,2025-11,H12,,1800.0,purchase_amount_sum_last_12m_asof_cutoff,observation,Observation,multi_recall_union_top10|manufacturer_worklist_fill_observation,multi_recall_union_top10|manufacturer_worklist_fill_observation,0,2026-07-09T06:41:13.482242+00:00
C458C50660B24C6B96A91FEBAAE8E5C8|YL6574007|XA07BCM081P001010203714|H12,C458C50660B24C6B96A91FEBAAE8E5C8|YL6574007|XA07BCM081P001010203714|H3,C458C50660B24C6B96A91FEBAAE8E5C8|YL6574007|XA07BCM081P001010203714,2025-11,H3,,0.0,purchase_amount_sum_last_3m_asof_cutoff,observation,Observation,multi_recall_union_top10|manufacturer_worklist_fill_observation,multi_recall_union_top10|manufacturer_worklist_fill_observation,0,2026-07-09T06:41:13.482242+00:00
C458C50660B24C6B96A91FEBAAE8E5C8|YL6574007|XA07BCM081P001010203714|H12,C458C50660B24C6B96A91FEBAAE8E5C8|YL6574007|XA07BCM081P001010203714|H6,C458C50660B24C6B96A91FEBAAE8E5C8|YL6574007|XA07BCM081P001010203714,2025-11,H6,,0.0,purchase_amount_sum_last_6m_asof_cutoff,observation,Observation,multi_recall_union_top10|manufacturer_worklist_fill_observation,multi_recall_union_top10|manufacturer_worklist_fill_observation,0,2026-07-09T06:41:13.482242+00:00
C458C50660B24C6B96A91FEBAAE8E5C8|YL6574007|XA07BCM081P001010203714|H12,C458C50660B24C6B96A91FEBAAE8E5C8|YL6574007|XA07BCM081P001010203714|H12,C458C50660B24C6B96A91FEBAAE8E5C8|YL6574007|XA07BCM081P001010203714,2025-11,H12,,890.0,purchase_amount_sum_last_12m_asof_cutoff,observation,Observation,multi_recall_union_top10|manufacturer_worklist_fill_observation,multi_recall_union_top10|manufacturer_worklist_fill_observation,0,2026-07-09T06:41:13.482242+00:00
7de4fd63-eac3-4347-87c4-3bd90dbf08bd|YL522097|XA11CCW047E002010201564|H12,7de4fd63-eac3-4347-87c4-3bd90dbf08bd|YL522097|XA11CCW047E002010201564|H3,7de4fd63-eac3-4347-87c4-3bd90dbf08bd|YL522097|XA11CCW047E002010201564,2025-11,H3,,0.0,purchase_amount_sum_last_3m_asof_cutoff,observation,Observation,multi_recall_union_top10|manufacturer_worklist_fill_observation,multi_recall_union_top10|manufacturer_worklist_fill_observation,0,2026-07-09T06:41:13.482242+00:00
7de4fd63-eac3-4347-87c4-3bd90dbf08bd|YL522097|XA11CCW047E002010201564|H12,7de4fd63-eac3-4347-87c4-3bd90dbf08bd|YL522097|XA11CCW047E002010201564|H6,7de4fd63-eac3-4347-87c4-3bd90dbf08bd|YL522097|XA11CCW047E002010201564,2025-11,H6,,0.0,purchase_amount_sum_last_6m_asof_cutoff,observation,Observation,multi_recall_union_top10|manufacturer_worklist_fill_observation,multi_recall_union_top10|manufacturer_worklist_fill_observation,0,2026-07-09T06:41:13.482242+00:00
7de4fd63-eac3-4347-87c4-3bd90dbf08bd|YL522097|XA11CCW047E002010201564|H12,7de4fd63-eac3-4347-87c4-3bd90dbf08bd|YL522097|XA11CCW047E002010201564|H12,7de4fd63-eac3-4347-87c4-3bd90dbf08bd|YL522097|XA11CCW047E002010201564,2025-11,H12,,2050.0,purchase_amount_sum_last_12m_asof_cutoff,observation,Observation,multi_recall_union_top10|manufacturer_worklist_fill_observation,multi_recall_union_top10|manufacturer_worklist_fill_observation,0,2026-07-09T06:41:13.482242+00:00
7de4fd63-eac3-4347-87c4-3bd90dbf08bd|YL137380|XA11CCW047E002010301564|H12,7de4fd63-eac3-4347-87c4-3bd90dbf08bd|YL137380|XA11CCW047E002010301564|H3,7de4fd63-eac3-4347-87c4-3bd90dbf08bd|YL137380|XA11CCW047E002010301564,2025-11,H3,,0.0,purchase_amount_sum_last_3m_asof_cutoff,observation,Observation,multi_recall_union_top10|manufacturer_worklist_fill_observation,multi_recall_union_top10|manufacturer_worklist_fill_observation,0,2026-07-09T06:41:13.482242+00:00
7de4fd63-eac3-4347-87c4-3bd90dbf08bd|YL137380|XA11CCW047E002010301564|H12,7de4fd63-eac3-4347-87c4-3bd90dbf08bd|YL137380|XA11CCW047E002010301564|H6,7de4fd63-eac3-4347-87c4-3bd90dbf08bd|YL137380|XA11CCW047E002010301564,2025-11,H6,,5397.0,purchase_amount_sum_last_6m_asof_cutoff,observation,Observation,multi_recall_union_top10|manufacturer_worklist_fill_observation,multi_recall_union_top10|manufacturer_worklist_fill_observation,0,2026-07-09T06:41:13.482242+00:00
7de4fd63-eac3-4347-87c4-3bd90dbf08bd|YL137380|XA11CCW047E002010301564|H12,7de4fd63-eac3-4347-87c4-3bd90dbf08bd|YL137380|XA11CCW047E002010301564|H12,7de4fd63-eac3-4347-87c4-3bd90dbf08bd|YL137380|XA11CCW047E002010301564,2025-11,H12,,10794.0,purchase_amount_sum_last_12m_asof_cutoff,observation,Observation,multi_recall_union_top10|manufacturer_worklist_fill_observation,multi_recall_union_top10|manufacturer_worklist_fill_observation,0,2026-07-09T06:41:13.482242+00:00
C458C50660B24C6B96A91FEBAAE8E5C8|YL652068|XA07BCM081P001010203714|H12,C458C50660B24C6B96A91FEBAAE8E5C8|YL652068|XA07BCM081P001010203714|H3,C458C50660B24C6B96A91FEBAAE8E5C8|YL652068|XA07BCM081P001010203714,2025-11,H3,,0.0,purchase_amount_sum_last_3m_asof_cutoff,unavailable,Data unavailable,multi_recall_union_top10|manufacturer_worklist_fill_observation,multi_recall_union_top10|manufacturer_worklist_fill_observation,0,2026-07-09T06:41:13.482242+00:00
C458C50660B24C6B96A91FEBAAE8E5C8|YL652068|XA07BCM081P001010203714|H12,C458C50660B24C6B96A91FEBAAE8E5C8|YL652068|XA07BCM081P001010203714|H6,C458C50660B24C6B96A91FEBAAE8E5C8|YL652068|XA07BCM081P001010203714,2025-11,H6,,178.0,purchase_amount_sum_last_6m_asof_cutoff,unavailable,Data unavailable,multi_recall_union_top10|manufacturer_worklist_fill_observation,multi_recall_union_top10|manufacturer_worklist_fill_observation,0,2026-07-09T06:41:13.482242+00:00
C458C50660B24C6B96A91FEBAAE8E5C8|YL652068|XA07BCM081P001010203714|H12,C458C50660B24C6B96A91FEBAAE8E5C8|YL652068|XA07BCM081P001010203714|H12,C458C50660B24C6B96A91FEBAAE8E5C8|YL652068|XA07BCM081P001010203714,2025-11,H12,,178.0,purchase_amount_sum_last_12m_asof_cutoff,observation,Observation,multi_recall_union_top10|manufacturer_worklist_fill_observation,multi_recall_union_top10|manufacturer_worklist_fill_observation,0,2026-07-09T06:41:13.482242+00:00
C458C50660B24C6B96A91FEBAAE8E5C8|YL6577746|XA07BCM081P001010203714|H12,C458C50660B24C6B96A91FEBAAE8E5C8|YL6577746|XA07BCM081P001010203714|H3,C458C50660B24C6B96A91FEBAAE8E5C8|YL6577746|XA07BCM081P001010203714,2025-11,H3,,0.0,purchase_amount_sum_last_3m_asof_cutoff,unavailable,Data unavailable,multi_recall_union_top10|manufacturer_worklist_fill_observation,multi_recall_union_top10|manufacturer_worklist_fill_observation,0,2026-07-09T06:41:13.482242+00:00
C458C50660B24C6B96A91FEBAAE8E5C8|YL6577746|XA07BCM081P001010203714|H12,C458C50660B24C6B96A91FEBAAE8E5C8|YL6577746|XA07BCM081P001010203714|H6,C458C50660B24C6B96A91FEBAAE8E5C8|YL6577746|XA07BCM081P001010203714,2025-11,H6,,0.0,purchase_amount_sum_last_6m_asof_cutoff,unavailable,Data unavailable,multi_recall_union_top10|manufacturer_worklist_fill_observation,multi_recall_union_top10|manufacturer_worklist_fill_observation,0,2026-07-09T06:41:13.482242+00:00
C458C50660B24C6B96A91FEBAAE8E5C8|YL6577746|XA07BCM081P001010203714|H12,C458C50660B24C6B96A91FEBAAE8E5C8|YL6577746|XA07BCM081P001010203714|H12,C458C50660B24C6B96A91FEBAAE8E5C8|YL6577746|XA07BCM081P001010203714,2025-11,H12,,89.0,purchase_amount_sum_last_12m_asof_cutoff,observation,Observation,multi_recall_union_top10|manufacturer_worklist_fill_observation,multi_recall_union_top10|manufacturer_worklist_fill_observation,0,2026-07-09T06:41:13.482242+00:00
C458C50660B24C6B96A91FEBAAE8E5C8|YLNS00458163|XA07BCM081P001010203714|H12,C458C50660B24C6B96A91FEBAAE8E5C8|YLNS00458163|XA07BCM081P001010203714|H3,C458C50660B24C6B96A91FEBAAE8E5C8|YLNS00458163|XA07BCM081P001010203714,2025-11,H3,,0.0,purchase_amount_sum_last_3m_asof_cutoff,unavailable,Data unavailable,multi_recall_union_top10|manufacturer_worklist_fill_observation,multi_recall_union_top10|manufacturer_worklist_fill_observation,0,2026-07-09T06:41:13.482242+00:00
C458C50660B24C6B96A91FEBAAE8E5C8|YLNS00458163|XA07BCM081P001010203714|H12,C458C50660B24C6B96A91FEBAAE8E5C8|YLNS00458163|XA07BCM081P001010203714|H6,C458C50660B24C6B96A91FEBAAE8E5C8|YLNS00458163|XA07BCM081P001010203714,2025-11,H6,,0.0,purchase_amount_sum_last_6m_asof_cutoff,unavailable,Data unavailable,multi_recall_union_top10|manufacturer_worklist_fill_observation,multi_recall_union_top10|manufacturer_worklist_fill_observation,0,2026-07-09T06:41:13.482242+00:00
C458C50660B24C6B96A91FEBAAE8E5C8|YLNS00458163|XA07BCM081P001010203714|H12,C458C50660B24C6B96A91FEBAAE8E5C8|YLNS00458163|XA07BCM081P001010203714|H12,C458C50660B24C6B96A91FEBAAE8E5C8|YLNS00458163|XA07BCM081P001010203714,2025-11,H12,,17.8,purchase_amount_sum_last_12m_asof_cutoff,attention,Attention,multi_recall_union_top10|manufacturer_worklist_fill_observation,multi_recall_union_top10|manufacturer_worklist_fill_observation,0,2026-07-09T06:41:13.482242+00:00
7de4fd63-eac3-4347-87c4-3bd90dbf08bd|YL131073|XA11CCW047E002010301564|H6,7de4fd63-eac3-4347-87c4-3bd90dbf08bd|YL131073|XA11CCW047E002010301564|H3,7de4fd63-eac3-4347-87c4-3bd90dbf08bd|YL131073|XA11CCW047E002010301564,2025-11,H3,,0.0,purchase_amount_sum_last_3m_asof_cutoff,observation,Observation,multi_recall_union_top10|manufacturer_worklist_fill_observation,multi_recall_union_top10|manufacturer_worklist_fill_observation,0,2026-07-09T06:41:13.482242+00:00
7de4fd63-eac3-4347-87c4-3bd90dbf08bd|YL131073|XA11CCW047E002010301564|H6,7de4fd63-eac3-4347-87c4-3bd90dbf08bd|YL131073|XA11CCW047E002010301564|H6,7de4fd63-eac3-4347-87c4-3bd90dbf08bd|YL131073|XA11CCW047E002010301564,2025-11,H6,,3598.0,purchase_amount_sum_last_6m_asof_cutoff,observation,Observation,multi_recall_union_top10|manufacturer_worklist_fill_observation,multi_recall_union_top10|manufacturer_worklist_fill_observation,0,2026-07-09T06:41:13.482242+00:00
7de4fd63-eac3-4347-87c4-3bd90dbf08bd|YL131073|XA11CCW047E002010301564|H6,7de4fd63-eac3-4347-87c4-3bd90dbf08bd|YL131073|XA11CCW047E002010301564|H12,7de4fd63-eac3-4347-87c4-3bd90dbf08bd|YL131073|XA11CCW047E002010301564,2025-11,H12,,12593.0,purchase_amount_sum_last_12m_asof_cutoff,observation,Observation,multi_recall_union_top10|manufacturer_worklist_fill_observation,multi_recall_union_top10|manufacturer_worklist_fill_observation,0,2026-07-09T06:41:13.482242+00:00
7de4fd63-eac3-4347-87c4-3bd90dbf08bd|YL6804241|XA11CCW047E002010301564|H12,7de4fd63-eac3-4347-87c4-3bd90dbf08bd|YL6804241|XA11CCW047E002010301564|H3,7de4fd63-eac3-4347-87c4-3bd90dbf08bd|YL6804241|XA11CCW047E002010301564,2025-11,H3,,0.0,purchase_amount_sum_last_3m_asof_cutoff,observation,Observation,multi_recall_union_top10|manufacturer_worklist_fill_observation,multi_recall_union_top10|manufacturer_worklist_fill_observation,0,2026-07-09T06:41:13.482242+00:00
7de4fd63-eac3-4347-87c4-3bd90dbf08bd|YL6804241|XA11CCW047E002010301564|H12,7de4fd63-eac3-4347-87c4-3bd90dbf08bd|YL6804241|XA11CCW047E002010301564|H6,7de4fd63-eac3-4347-87c4-3bd90dbf08bd|YL6804241|XA11CCW047E002010301564,2025-11,H6,,0.0,purchase_amount_sum_last_6m_asof_cutoff,observation,Observation,multi_recall_union_top10|manufacturer_worklist_fill_observation,multi_recall_union_top10|manufacturer_worklist_fill_observation,0,2026-07-09T06:41:13.482242+00:00
7de4fd63-eac3-4347-87c4-3bd90dbf08bd|YL6804241|XA11CCW047E002010301564|H12,7de4fd63-eac3-4347-87c4-3bd90dbf08bd|YL6804241|XA11CCW047E002010301564|H12,7de4fd63-eac3-4347-87c4-3bd90dbf08bd|YL6804241|XA11CCW047E002010301564,2025-11,H12,,8200.0,purchase_amount_sum_last_12m_asof_cutoff,observation,Observation,multi_recall_union_top10|manufacturer_worklist_fill_observation,multi_recall_union_top10|manufacturer_worklist_fill_observation,0,2026-07-09T06:41:13.482242+00:00
C458C50660B24C6B96A91FEBAAE8E5C8|YLNS00240843|XA07BCM081P001010203714|H12,C458C50660B24C6B96A91FEBAAE8E5C8|YLNS00240843|XA07BCM081P001010203714|H3,C458C50660B24C6B96A91FEBAAE8E5C8|YLNS00240843|XA07BCM081P001010203714,2025-11,H3,,0.0,purchase_amount_sum_last_3m_asof_cutoff,unavailable,Data unavailable,multi_recall_union_top10|manufacturer_worklist_fill_observation,multi_recall_union_top10|manufacturer_worklist_fill_observation,0,2026-07-09T06:41:13.482242+00:00
C458C50660B24C6B96A91FEBAAE8E5C8|YLNS00240843|XA07BCM081P001010203714|H12,C458C50660B24C6B96A91FEBAAE8E5C8|YLNS00240843|XA07BCM081P001010203714|H6,C458C50660B24C6B96A91FEBAAE8E5C8|YLNS00240843|XA07BCM081P001010203714,2025-11,H6,,0.0,purchase_amount_sum_last_6m_asof_cutoff,unavailable,Data unavailable,multi_recall_union_top10|manufacturer_worklist_fill_observation,multi_recall_union_top10|manufacturer_worklist_fill_observation,0,2026-07-09T06:41:13.482242+00:00
C458C50660B24C6B96A91FEBAAE8E5C8|YLNS00240843|XA07BCM081P001010203714|H12,C458C50660B24C6B96A91FEBAAE8E5C8|YLNS00240843|XA07BCM081P001010203714|H12,C458C50660B24C6B96A91FEBAAE8E5C8|YLNS00240843|XA07BCM081P001010203714,2025-11,H12,,534.0,purchase_amount_sum_last_12m_asof_cutoff,observation,Observation,multi_recall_union_top10|manufacturer_worklist_fill_observation,multi_recall_union_top10|manufacturer_worklist_fill_observation,0,2026-07-09T06:41:13.482242+00:00
C458C50660B24C6B96A91FEBAAE8E5C8|YL514520|XA07BCM081P001010203714|H12,C458C50660B24C6B96A91FEBAAE8E5C8|YL514520|XA07BCM081P001010203714|H3,C458C50660B24C6B96A91FEBAAE8E5C8|YL514520|XA07BCM081P001010203714,2025-11,H3,,0.0,purchase_amount_sum_last_3m_asof_cutoff,observation,Observation,multi_recall_union_top10|manufacturer_worklist_fill_observation,multi_recall_union_top10|manufacturer_worklist_fill_observation,0,2026-07-09T06:41:13.482242+00:00
C458C50660B24C6B96A91FEBAAE8E5C8|YL514520|XA07BCM081P001010203714|H12,C458C50660B24C6B96A91FEBAAE8E5C8|YL514520|XA07BCM081P001010203714|H6,C458C50660B24C6B96A91FEBAAE8E5C8|YL514520|XA07BCM081P001010203714,2025-11,H6,,0.0,purchase_amount_sum_last_6m_asof_cutoff,observation,Observation,multi_recall_union_top10|manufacturer_worklist_fill_observation,multi_recall_union_top10|manufacturer_worklist_fill_observation,0,2026-07-09T06:41:13.482242+00:00
C458C50660B24C6B96A91FEBAAE8E5C8|YL514520|XA07BCM081P001010203714|H12,C458C50660B24C6B96A91FEBAAE8E5C8|YL514520|XA07BCM081P001010203714|H12,C458C50660B24C6B96A91FEBAAE8E5C8|YL514520|XA07BCM081P001010203714,2025-11,H12,,900.0,purchase_amount_sum_last_12m_asof_cutoff,observation,Observation,multi_recall_union_top10|manufacturer_worklist_fill_observation,multi_recall_union_top10|manufacturer_worklist_fill_observation,0,2026-07-09T06:41:13.482242+00:00
C458C50660B24C6B96A91FEBAAE8E5C8|YL6800725|XA07BCM081P001010203714|H12,C458C50660B24C6B96A91FEBAAE8E5C8|YL6800725|XA07BCM081P001010203714|H3,C458C50660B24C6B96A91FEBAAE8E5C8|YL6800725|XA07BCM081P001010203714,2025-11,H3,,0.0,purchase_amount_sum_last_3m_asof_cutoff,observation,Observation,multi_recall_union_top10|manufacturer_worklist_fill_observation,multi_recall_union_top10|manufacturer_worklist_fill_observation,0,2026-07-09T06:41:13.482242+00:00
C458C50660B24C6B96A91FEBAAE8E5C8|YL6800725|XA07BCM081P001010203714|H12,C458C50660B24C6B96A91FEBAAE8E5C8|YL6800725|XA07BCM081P001010203714|H6,C458C50660B24C6B96A91FEBAAE8E5C8|YL6800725|XA07BCM081P001010203714,2025-11,H6,,0.0,purchase_amount_sum_last_6m_asof_cutoff,observation,Observation,multi_recall_union_top10|manufacturer_worklist_fill_observation,multi_recall_union_top10|manufacturer_worklist_fill_observation,0,2026-07-09T06:41:13.482242+00:00
C458C50660B24C6B96A91FEBAAE8E5C8|YL6800725|XA07BCM081P001010203714|H12,C458C50660B24C6B96A91FEBAAE8E5C8|YL6800725|XA07BCM081P001010203714|H12,C458C50660B24C6B96A91FEBAAE8E5C8|YL6800725|XA07BCM081P001010203714,2025-11,H12,,178.0,purchase_amount_sum_last_12m_asof_cutoff,observation,Observation,multi_recall_union_top10|manufacturer_worklist_fill_observation,multi_recall_union_top10|manufacturer_worklist_fill_observation,0,2026-07-09T06:41:13.482242+00:00
C458C50660B24C6B96A91FEBAAE8E5C8|YL621328|XA07BCM081P001010203714|H12,C458C50660B24C6B96A91FEBAAE8E5C8|YL621328|XA07BCM081P001010203714|H3,C458C50660B24C6B96A91FEBAAE8E5C8|YL621328|XA07BCM081P001010203714,2025-11,H3,,0.0,purchase_amount_sum_last_3m_asof_cutoff,attention,Attention,multi_recall_union_top10|manufacturer_worklist_fill_observation,multi_recall_union_top10|manufacturer_worklist_fill_observation,0,2026-07-09T06:41:13.482242+00:00
C458C50660B24C6B96A91FEBAAE8E5C8|YL621328|XA07BCM081P001010203714|H12,C458C50660B24C6B96A91FEBAAE8E5C8|YL621328|XA07BCM081P001010203714|H6,C458C50660B24C6B96A91FEBAAE8E5C8|YL621328|XA07BCM081P001010203714,2025-11,H6,,0.0,purchase_amount_sum_last_6m_asof_cutoff,attention,Attention,multi_recall_union_top10|manufacturer_worklist_fill_observation,multi_recall_union_top10|manufacturer_worklist_fill_observation,0,2026-07-09T06:41:13.482242+00:00
C458C50660B24C6B96A91FEBAAE8E5C8|YL621328|XA07BCM081P001010203714|H12,C458C50660B24C6B96A91FEBAAE8E5C8|YL621328|XA07BCM081P001010203714|H12,C458C50660B24C6B96A91FEBAAE8E5C8|YL621328|XA07BCM081P001010203714,2025-11,H12,,178.0,purchase_amount_sum_last_12m_asof_cutoff,attention,Attention,multi_recall_union_top10|manufacturer_worklist_fill_observation,multi_recall_union_top10|manufacturer_worklist_fill_observation,0,2026-07-09T06:41:13.482242+00:00
C458C50660B24C6B96A91FEBAAE8E5C8|YL684317|XA07BCM081P001010203714|H12,C458C50660B24C6B96A91FEBAAE8E5C8|YL684317|XA07BCM081P001010203714|H3,C458C50660B24C6B96A91FEBAAE8E5C8|YL684317|XA07BCM081P001010203714,2025-11,H3,,0.0,purchase_amount_sum_last_3m_asof_cutoff,unavailable,Data unavailable,multi_recall_union_top10|manufacturer_worklist_fill_observation,multi_recall_union_top10|manufacturer_worklist_fill_observation,0,2026-07-09T06:41:13.482242+00:00
C458C50660B24C6B96A91FEBAAE8E5C8|YL684317|XA07BCM081P001010203714|H12,C458C50660B24C6B96A91FEBAAE8E5C8|YL684317|XA07BCM081P001010203714|H6,C458C50660B24C6B96A91FEBAAE8E5C8|YL684317|XA07BCM081P001010203714,2025-11,H6,,0.0,purchase_amount_sum_last_6m_asof_cutoff,unavailable,Data unavailable,multi_recall_union_top10|manufacturer_worklist_fill_observation,multi_recall_union_top10|manufacturer_worklist_fill_observation,0,2026-07-09T06:41:13.482242+00:00
C458C50660B24C6B96A91FEBAAE8E5C8|YL684317|XA07BCM081P001010203714|H12,C458C50660B24C6B96A91FEBAAE8E5C8|YL684317|XA07BCM081P001010203714|H12,C458C50660B24C6B96A91FEBAAE8E5C8|YL684317|XA07BCM081P001010203714,2025-11,H12,,89.0,purchase_amount_sum_last_12m_asof_cutoff,observation,Observation,multi_recall_union_top10|manufacturer_worklist_fill_observation,multi_recall_union_top10|manufacturer_worklist_fill_observation,0,2026-07-09T06:41:13.482242+00:00
F9BDA11C2EE443F49615B9AD6AFBD4AA|YL622116|XJ01CAA040E001010303712|H3,F9BDA11C2EE443F49615B9AD6AFBD4AA|YL622116|XJ01CAA040E001010303712|H3,F9BDA11C2EE443F49615B9AD6AFBD4AA|YL622116|XJ01CAA040E001010303712,2025-11,H3,,14480.0,purchase_amount_sum_last_3m_asof_cutoff,observation,Observation,multi_recall_union_top10|manufacturer_worklist_fill_observation,multi_recall_union_top10|manufacturer_worklist_fill_observation,0,2026-07-09T06:41:13.482242+00:00
F9BDA11C2EE443F49615B9AD6AFBD4AA|YL622116|XJ01CAA040E001010303712|H3,F9BDA11C2EE443F49615B9AD6AFBD4AA|YL622116|XJ01CAA040E001010303712|H6,F9BDA11C2EE443F49615B9AD6AFBD4AA|YL622116|XJ01CAA040E001010303712,2025-11,H6,,14480.0,purchase_amount_sum_last_6m_asof_cutoff,observation,Observation,multi_recall_union_top10|manufacturer_worklist_fill_observation,multi_recall_union_top10|manufacturer_worklist_fill_observation,0,2026-07-09T06:41:13.482242+00:00
F9BDA11C2EE443F49615B9AD6AFBD4AA|YL622116|XJ01CAA040E001010303712|H3,F9BDA11C2EE443F49615B9AD6AFBD4AA|YL622116|XJ01CAA040E001010303712|H12,F9BDA11C2EE443F49615B9AD6AFBD4AA|YL622116|XJ01CAA040E001010303712,2025-11,H12,,14480.0,purchase_amount_sum_last_12m_asof_cutoff,observation,Observation,multi_recall_union_top10|manufacturer_worklist_fill_observation,multi_recall_union_top10|manufacturer_worklist_fill_observation,0,2026-07-09T06:41:13.482242+00:00
F9BDA11C2EE443F49615B9AD6AFBD4AA|YL375328|1b6970a3d537891c60db4c1cbbe13956|H3,F9BDA11C2EE443F49615B9AD6AFBD4AA|YL375328|1b6970a3d537891c60db4c1cbbe13956|H3,F9BDA11C2EE443F49615B9AD6AFBD4AA|YL375328|1b6970a3d537891c60db4c1cbbe13956,2025-11,H3,,8010.0,purchase_amount_sum_last_3m_asof_cutoff,attention,Attention,multi_recall_union_top10|manufacturer_worklist_fill_observation,multi_recall_union_top10|manufacturer_worklist_fill_observation,0,2026-07-09T06:41:13.482242+00:00
F9BDA11C2EE443F49615B9AD6AFBD4AA|YL375328|1b6970a3d537891c60db4c1cbbe13956|H3,F9BDA11C2EE443F49615B9AD6AFBD4AA|YL375328|1b6970a3d537891c60db4c1cbbe13956|H6,F9BDA11C2EE443F49615B9AD6AFBD4AA|YL375328|1b6970a3d537891c60db4c1cbbe13956,2025-11,H6,,8010.0,purchase_amount_sum_last_6m_asof_cutoff,attention,Attention,multi_recall_union_top10|manufacturer_worklist_fill_observation,multi_recall_union_top10|manufacturer_worklist_fill_observation,0,2026-07-09T06:41:13.482242+00:00
F9BDA11C2EE443F49615B9AD6AFBD4AA|YL375328|1b6970a3d537891c60db4c1cbbe13956|H3,F9BDA11C2EE443F49615B9AD6AFBD4AA|YL375328|1b6970a3d537891c60db4c1cbbe13956|H12,F9BDA11C2EE443F49615B9AD6AFBD4AA|YL375328|1b6970a3d537891c60db4c1cbbe13956,2025-11,H12,,8010.0,purchase_amount_sum_last_12m_asof_cutoff,attention,Attention,multi_recall_union_top10|manufacturer_worklist_fill_observation,multi_recall_union_top10|manufacturer_worklist_fill_observation,0,2026-07-09T06:41:13.482242+00:00
7de4fd63-eac3-4347-87c4-3bd90dbf08bd|YL516717|XA11CCW047E002010201564|H6,7de4fd63-eac3-4347-87c4-3bd90dbf08bd|YL516717|XA11CCW047E002010201564|H3,7de4fd63-eac3-4347-87c4-3bd90dbf08bd|YL516717|XA11CCW047E002010201564,2025-11,H3,,10250.0,purchase_amount_sum_last_3m_asof_cutoff,observation,Observation,multi_recall_union_top10|manufacturer_worklist_fill_observation,multi_recall_union_top10|manufacturer_worklist_fill_observation,0,2026-07-09T06:41:13.482242+00:00
7de4fd63-eac3-4347-87c4-3bd90dbf08bd|YL516717|XA11CCW047E002010201564|H6,7de4fd63-eac3-4347-87c4-3bd90dbf08bd|YL516717|XA11CCW047E002010201564|H6,7de4fd63-eac3-4347-87c4-3bd90dbf08bd|YL516717|XA11CCW047E002010201564,2025-11,H6,,10250.0,purchase_amount_sum_last_6m_asof_cutoff,observation,Observation,multi_recall_union_top10|manufacturer_worklist_fill_observation,multi_recall_union_top10|manufacturer_worklist_fill_observation,0,2026-07-09T06:41:13.482242+00:00
7de4fd63-eac3-4347-87c4-3bd90dbf08bd|YL516717|XA11CCW047E002010201564|H6,7de4fd63-eac3-4347-87c4-3bd90dbf08bd|YL516717|XA11CCW047E002010201564|H12,7de4fd63-eac3-4347-87c4-3bd90dbf08bd|YL516717|XA11CCW047E002010201564,2025-11,H12,,10250.0,purchase_amount_sum_last_12m_asof_cutoff,unavailable,Data unavailable,multi_recall_union_top10|manufacturer_worklist_fill_observation,multi_recall_union_top10|manufacturer_worklist_fill_observation,0,2026-07-09T06:41:13.482242+00:00
C458C50660B24C6B96A91FEBAAE8E5C8|YL652306|XA07BCM081P001010203714|H12,C458C50660B24C6B96A91FEBAAE8E5C8|YL652306|XA07BCM081P001010203714|H3,C458C50660B24C6B96A91FEBAAE8E5C8|YL652306|XA07BCM081P001010203714,2025-11,H3,,0.0,purchase_amount_sum_last_3m_asof_cutoff,attention,Attention,multi_recall_union_top10|manufacturer_worklist_fill_observation,multi_recall_union_top10|manufacturer_worklist_fill_observation,0,2026-07-09T06:41:13.482242+00:00
