timeline_id,risk_entity_id,candidate_id,tenant_id,month,purchase_count,purchase_amount_display,purchase_quantity_display,last_purchase_date,days_since_last_purchase,risk_probability_display,palive_display,display_note
tl_9701EFF559DF4862AF18CF0DC1B6962D|YL420850|e55aab9b3ee754a3580eded051caa1c2|H3,9701EFF559DF4862AF18CF0DC1B6962D|YL420850|e55aab9b3ee754a3580eded051caa1c2|H3,9701EFF559DF4862AF18CF0DC1B6962D|YL420850|e55aab9b3ee754a3580eded051caa1c2|H3,default_tenant,2025-11,,relative_or_unavailable,available_in_source_features,,,risk band,hidden,monthly timeline placeholder generated from current batch
tl_43B3F24E6895475BA3EA1CD00FA74CE0|YL133067|ZA04CBH0205010303704|H3,43B3F24E6895475BA3EA1CD00FA74CE0|YL133067|ZA04CBH0205010303704|H3,43B3F24E6895475BA3EA1CD00FA74CE0|YL133067|ZA04CBH0205010303704|H3,default_tenant,2025-11,,relative_or_unavailable,available_in_source_features,,,risk band,hidden,monthly timeline placeholder generated from current batch
tl_43B3F24E6895475BA3EA1CD00FA74CE0|YL135862|ZA04CBH0205010303704|H3,43B3F24E6895475BA3EA1CD00FA74CE0|YL135862|ZA04CBH0205010303704|H3,43B3F24E6895475BA3EA1CD00FA74CE0|YL135862|ZA04CBH0205010303704|H3,default_tenant,2025-11,,relative_or_unavailable,available_in_source_features,,,risk band,hidden,monthly timeline placeholder generated from current batch
tl_43B3F24E6895475BA3EA1CD00FA74CE0|YL136212|ZA04CBH0205010303704|H3,43B3F24E6895475BA3EA1CD00FA74CE0|YL136212|ZA04CBH0205010303704|H3,43B3F24E6895475BA3EA1CD00FA74CE0|YL136212|ZA04CBH0205010303704|H3,default_tenant,2025-11,,relative_or_unavailable,available_in_source_features,,,risk band,hidden,monthly timeline placeholder generated from current batch
tl_43B3F24E6895475BA3EA1CD00FA74CE0|YL6811401|ZA04CBH0205010303704|H3,43B3F24E6895475BA3EA1CD00FA74CE0|YL6811401|ZA04CBH0205010303704|H3,43B3F24E6895475BA3EA1CD00FA74CE0|YL6811401|ZA04CBH0205010303704|H3,default_tenant,2025-11,,relative_or_unavailable,available_in_source_features,,,risk band,hidden,monthly timeline placeholder generated from current batch
tl_9701EFF559DF4862AF18CF0DC1B6962D|YL6808357|XA12CBP084X001010403705|H3,9701EFF559DF4862AF18CF0DC1B6962D|YL6808357|XA12CBP084X001010403705|H3,9701EFF559DF4862AF18CF0DC1B6962D|YL6808357|XA12CBP084X001010403705|H3,default_tenant,2025-11,,relative_or_unavailable,available_in_source_features,,,risk band,hidden,monthly timeline placeholder generated from current batch
tl_9701EFF559DF4862AF18CF0DC1B6962D|YL3700425|XA12CBP084X001010403705|H3,9701EFF559DF4862AF18CF0DC1B6962D|YL3700425|XA12CBP084X001010403705|H3,9701EFF559DF4862AF18CF0DC1B6962D|YL3700425|XA12CBP084X001010403705|H3,default_tenant,2025-11,,relative_or_unavailable,available_in_source_features,,,risk band,hidden,monthly timeline placeholder generated from current batch
tl_43B3F24E6895475BA3EA1CD00FA74CE0|YL131571|ZA04CBH0205010303704|H3,43B3F24E6895475BA3EA1CD00FA74CE0|YL131571|ZA04CBH0205010303704|H3,43B3F24E6895475BA3EA1CD00FA74CE0|YL131571|ZA04CBH0205010303704|H3,default_tenant,2025-11,,relative_or_unavailable,available_in_source_features,,,risk band,hidden,monthly timeline placeholder generated from current batch
tl_9701EFF559DF4862AF18CF0DC1B6962D|YL362920|XA12AAF426X001010203705|H3,9701EFF559DF4862AF18CF0DC1B6962D|YL362920|XA12AAF426X001010203705|H3,9701EFF559DF4862AF18CF0DC1B6962D|YL362920|XA12AAF426X001010203705|H3,default_tenant,2025-11,,relative_or_unavailable,available_in_source_features,,,risk band,hidden,monthly timeline placeholder generated from current batch
tl_9701EFF559DF4862AF18CF0DC1B6962D|YL360020|e55aab9b3ee754a3580eded051caa1c2|H3,9701EFF559DF4862AF18CF0DC1B6962D|YL360020|e55aab9b3ee754a3580eded051caa1c2|H3,9701EFF559DF4862AF18CF0DC1B6962D|YL360020|e55aab9b3ee754a3580eded051caa1c2|H3,default_tenant,2025-11,,relative_or_unavailable,available_in_source_features,,,risk band,hidden,monthly timeline placeholder generated from current batch
tl_9701EFF559DF4862AF18CF0DC1B6962D|YL535895|e55aab9b3ee754a3580eded051caa1c2|H3,9701EFF559DF4862AF18CF0DC1B6962D|YL535895|e55aab9b3ee754a3580eded051caa1c2|H3,9701EFF559DF4862AF18CF0DC1B6962D|YL535895|e55aab9b3ee754a3580eded051caa1c2|H3,default_tenant,2025-11,,relative_or_unavailable,available_in_source_features,,,risk band,hidden,monthly timeline placeholder generated from current batch
tl_9701EFF559DF4862AF18CF0DC1B6962D|YL445618|XA12CBP084X001010403705|H6,9701EFF559DF4862AF18CF0DC1B6962D|YL445618|XA12CBP084X001010403705|H6,9701EFF559DF4862AF18CF0DC1B6962D|YL445618|XA12CBP084X001010403705|H6,default_tenant,2025-11,,relative_or_unavailable,available_in_source_features,,,risk band,hidden,monthly timeline placeholder generated from current batch
tl_43B3F24E6895475BA3EA1CD00FA74CE0|YL134078|ZA04CBH0205010303704|H3,43B3F24E6895475BA3EA1CD00FA74CE0|YL134078|ZA04CBH0205010303704|H3,43B3F24E6895475BA3EA1CD00FA74CE0|YL134078|ZA04CBH0205010303704|H3,default_tenant,2025-11,,relative_or_unavailable,available_in_source_features,,,risk band,hidden,monthly timeline placeholder generated from current batch
tl_9701EFF559DF4862AF18CF0DC1B6962D|YL6578985|XA12AAF426X001010203705|H3,9701EFF559DF4862AF18CF0DC1B6962D|YL6578985|XA12AAF426X001010203705|H3,9701EFF559DF4862AF18CF0DC1B6962D|YL6578985|XA12AAF426X001010203705|H3,default_tenant,2025-11,,relative_or_unavailable,available_in_source_features,,,risk band,hidden,monthly timeline placeholder generated from current batch
tl_43B3F24E6895475BA3EA1CD00FA74CE0|YL214100|ZA04CBH0205010303704|H3,43B3F24E6895475BA3EA1CD00FA74CE0|YL214100|ZA04CBH0205010303704|H3,43B3F24E6895475BA3EA1CD00FA74CE0|YL214100|ZA04CBH0205010303704|H3,default_tenant,2025-11,,relative_or_unavailable,available_in_source_features,,,risk band,hidden,monthly timeline placeholder generated from current batch
tl_E50FC20840554CF79ACAEF2582AE63BD|YL153534|0d12fa950dcbcebddf664ad5ed2927d5|H3,E50FC20840554CF79ACAEF2582AE63BD|YL153534|0d12fa950dcbcebddf664ad5ed2927d5|H3,E50FC20840554CF79ACAEF2582AE63BD|YL153534|0d12fa950dcbcebddf664ad5ed2927d5|H3,default_tenant,2025-11,,relative_or_unavailable,available_in_source_features,,,risk band,hidden,monthly timeline placeholder generated from current batch
tl_9701EFF559DF4862AF18CF0DC1B6962D|YL233081|XA12AAF426X001010203705|H3,9701EFF559DF4862AF18CF0DC1B6962D|YL233081|XA12AAF426X001010203705|H3,9701EFF559DF4862AF18CF0DC1B6962D|YL233081|XA12AAF426X001010203705|H3,default_tenant,2025-11,,relative_or_unavailable,available_in_source_features,,,risk band,hidden,monthly timeline placeholder generated from current batch
tl_43B3F24E6895475BA3EA1CD00FA74CE0|YL132643|ZA04CBH0205010303704|H3,43B3F24E6895475BA3EA1CD00FA74CE0|YL132643|ZA04CBH0205010303704|H3,43B3F24E6895475BA3EA1CD00FA74CE0|YL132643|ZA04CBH0205010303704|H3,default_tenant,2025-11,,relative_or_unavailable,available_in_source_features,,,risk band,hidden,monthly timeline placeholder generated from current batch
tl_9701EFF559DF4862AF18CF0DC1B6962D|YL230327|ZA01BAS0839020103705|H3,9701EFF559DF4862AF18CF0DC1B6962D|YL230327|ZA01BAS0839020103705|H3,9701EFF559DF4862AF18CF0DC1B6962D|YL230327|ZA01BAS0839020103705|H3,default_tenant,2025-11,,relative_or_unavailable,available_in_source_features,,,risk band,hidden,monthly timeline placeholder generated from current batch
tl_DFC52F4CCF384D849D053242EA2935F3|YL502029|ZA12AAN0014010103711|H3,DFC52F4CCF384D849D053242EA2935F3|YL502029|ZA12AAN0014010103711|H3,DFC52F4CCF384D849D053242EA2935F3|YL502029|ZA12AAN0014010103711|H3,default_tenant,2025-11,,relative_or_unavailable,available_in_source_features,,,risk band,hidden,monthly timeline placeholder generated from current batch
tl_DFC52F4CCF384D849D053242EA2935F3|YL6808573|ZA12AAN0014010103711|H3,DFC52F4CCF384D849D053242EA2935F3|YL6808573|ZA12AAN0014010103711|H3,DFC52F4CCF384D849D053242EA2935F3|YL6808573|ZA12AAN0014010103711|H3,default_tenant,2025-11,,relative_or_unavailable,available_in_source_features,,,risk band,hidden,monthly timeline placeholder generated from current batch
tl_43B3F24E6895475BA3EA1CD00FA74CE0|YLNS00014327|ZA04CBH0205010303704|H6,43B3F24E6895475BA3EA1CD00FA74CE0|YLNS00014327|ZA04CBH0205010303704|H6,43B3F24E6895475BA3EA1CD00FA74CE0|YLNS00014327|ZA04CBH0205010303704|H6,default_tenant,2025-11,,relative_or_unavailable,available_in_source_features,,,risk band,hidden,monthly timeline placeholder generated from current batch
tl_DFC52F4CCF384D849D053242EA2935F3|YLNS00455613|ZA12AAN0014010203711|H3,DFC52F4CCF384D849D053242EA2935F3|YLNS00455613|ZA12AAN0014010203711|H3,DFC52F4CCF384D849D053242EA2935F3|YLNS00455613|ZA12AAN0014010203711|H3,default_tenant,2025-11,,relative_or_unavailable,available_in_source_features,,,risk band,hidden,monthly timeline placeholder generated from current batch
tl_43B3F24E6895475BA3EA1CD00FA74CE0|YL6560314|ZA04CBH0205010503704|H3,43B3F24E6895475BA3EA1CD00FA74CE0|YL6560314|ZA04CBH0205010503704|H3,43B3F24E6895475BA3EA1CD00FA74CE0|YL6560314|ZA04CBH0205010503704|H3,default_tenant,2025-11,,relative_or_unavailable,available_in_source_features,,,risk band,hidden,monthly timeline placeholder generated from current batch
tl_DFC52F4CCF384D849D053242EA2935F3|YL210443|ZA12AAN0014010103711|H3,DFC52F4CCF384D849D053242EA2935F3|YL210443|ZA12AAN0014010103711|H3,DFC52F4CCF384D849D053242EA2935F3|YL210443|ZA12AAN0014010103711|H3,default_tenant,2025-11,,relative_or_unavailable,available_in_source_features,,,risk band,hidden,monthly timeline placeholder generated from current batch
tl_DFC52F4CCF384D849D053242EA2935F3|YL132049|ZA12AAN0014010203711|H3,DFC52F4CCF384D849D053242EA2935F3|YL132049|ZA12AAN0014010203711|H3,DFC52F4CCF384D849D053242EA2935F3|YL132049|ZA12AAN0014010203711|H3,default_tenant,2025-11,,relative_or_unavailable,available_in_source_features,,,risk band,hidden,monthly timeline placeholder generated from current batch
tl_7de4fd63-eac3-4347-87c4-3bd90dbf08bd|YL500273|XA11CCW047E002010401564|H3,7de4fd63-eac3-4347-87c4-3bd90dbf08bd|YL500273|XA11CCW047E002010401564|H3,7de4fd63-eac3-4347-87c4-3bd90dbf08bd|YL500273|XA11CCW047E002010401564|H3,default_tenant,2025-11,,relative_or_unavailable,available_in_source_features,,,risk band,hidden,monthly timeline placeholder generated from current batch
tl_43B3F24E6895475BA3EA1CD00FA74CE0|YL6808012|ZA04CBH0205010303704|H3,43B3F24E6895475BA3EA1CD00FA74CE0|YL6808012|ZA04CBH0205010303704|H3,43B3F24E6895475BA3EA1CD00FA74CE0|YL6808012|ZA04CBH0205010303704|H3,default_tenant,2025-11,,relative_or_unavailable,available_in_source_features,,,risk band,hidden,monthly timeline placeholder generated from current batch
tl_43B3F24E6895475BA3EA1CD00FA74CE0|YL136573|ZA04CBH0205010303704|H3,43B3F24E6895475BA3EA1CD00FA74CE0|YL136573|ZA04CBH0205010303704|H3,43B3F24E6895475BA3EA1CD00FA74CE0|YL136573|ZA04CBH0205010303704|H3,default_tenant,2025-11,,relative_or_unavailable,available_in_source_features,,,risk band,hidden,monthly timeline placeholder generated from current batch
tl_43B3F24E6895475BA3EA1CD00FA74CE0|YL006585533|ZA04CBH0205010303704|H3,43B3F24E6895475BA3EA1CD00FA74CE0|YL006585533|ZA04CBH0205010303704|H3,43B3F24E6895475BA3EA1CD00FA74CE0|YL006585533|ZA04CBH0205010303704|H3,default_tenant,2025-11,,relative_or_unavailable,available_in_source_features,,,risk band,hidden,monthly timeline placeholder generated from current batch
tl_43B3F24E6895475BA3EA1CD00FA74CE0|YL6810953|ZA12HAZ0399010303704|H3,43B3F24E6895475BA3EA1CD00FA74CE0|YL6810953|ZA12HAZ0399010303704|H3,43B3F24E6895475BA3EA1CD00FA74CE0|YL6810953|ZA12HAZ0399010303704|H3,default_tenant,2025-11,,relative_or_unavailable,available_in_source_features,,,risk band,hidden,monthly timeline placeholder generated from current batch
tl_43B3F24E6895475BA3EA1CD00FA74CE0|YL132591|ZA12HAZ0399010303704|H3,43B3F24E6895475BA3EA1CD00FA74CE0|YL132591|ZA12HAZ0399010303704|H3,43B3F24E6895475BA3EA1CD00FA74CE0|YL132591|ZA12HAZ0399010303704|H3,default_tenant,2025-11,,relative_or_unavailable,available_in_source_features,,,risk band,hidden,monthly timeline placeholder generated from current batch
tl_43B3F24E6895475BA3EA1CD00FA74CE0|YL131456|ZA04CBH0205010303704|H3,43B3F24E6895475BA3EA1CD00FA74CE0|YL131456|ZA04CBH0205010303704|H3,43B3F24E6895475BA3EA1CD00FA74CE0|YL131456|ZA04CBH0205010303704|H3,default_tenant,2025-11,,relative_or_unavailable,available_in_source_features,,,risk band,hidden,monthly timeline placeholder generated from current batch
tl_43B3F24E6895475BA3EA1CD00FA74CE0|YL6809888|ZA04CBH0205010303704|H3,43B3F24E6895475BA3EA1CD00FA74CE0|YL6809888|ZA04CBH0205010303704|H3,43B3F24E6895475BA3EA1CD00FA74CE0|YL6809888|ZA04CBH0205010303704|H3,default_tenant,2025-11,,relative_or_unavailable,available_in_source_features,,,risk band,hidden,monthly timeline placeholder generated from current batch
tl_43B3F24E6895475BA3EA1CD00FA74CE0|YLNS00447788|ZA12HAZ0399010303704|H3,43B3F24E6895475BA3EA1CD00FA74CE0|YLNS00447788|ZA12HAZ0399010303704|H3,43B3F24E6895475BA3EA1CD00FA74CE0|YLNS00447788|ZA12HAZ0399010303704|H3,default_tenant,2025-11,,relative_or_unavailable,available_in_source_features,,,risk band,hidden,monthly timeline placeholder generated from current batch
tl_43B3F24E6895475BA3EA1CD00FA74CE0|YLNS00448446|ZA12HAZ0399010303704|H6,43B3F24E6895475BA3EA1CD00FA74CE0|YLNS00448446|ZA12HAZ0399010303704|H6,43B3F24E6895475BA3EA1CD00FA74CE0|YLNS00448446|ZA12HAZ0399010303704|H6,default_tenant,2025-11,,relative_or_unavailable,available_in_source_features,,,risk band,hidden,monthly timeline placeholder generated from current batch
tl_9701EFF559DF4862AF18CF0DC1B6962D|YLNS00006477|ZA01BAS0839020103705|H6,9701EFF559DF4862AF18CF0DC1B6962D|YLNS00006477|ZA01BAS0839020103705|H6,9701EFF559DF4862AF18CF0DC1B6962D|YLNS00006477|ZA01BAS0839020103705|H6,default_tenant,2025-11,,relative_or_unavailable,available_in_source_features,,,risk band,hidden,monthly timeline placeholder generated from current batch
tl_43B3F24E6895475BA3EA1CD00FA74CE0|YL132685|ZA12HAZ0399010303704|H3,43B3F24E6895475BA3EA1CD00FA74CE0|YL132685|ZA12HAZ0399010303704|H3,43B3F24E6895475BA3EA1CD00FA74CE0|YL132685|ZA12HAZ0399010303704|H3,default_tenant,2025-11,,relative_or_unavailable,available_in_source_features,,,risk band,hidden,monthly timeline placeholder generated from current batch
tl_43B3F24E6895475BA3EA1CD00FA74CE0|YL233081|ZA04CBH0205010303704|H3,43B3F24E6895475BA3EA1CD00FA74CE0|YL233081|ZA04CBH0205010303704|H3,43B3F24E6895475BA3EA1CD00FA74CE0|YL233081|ZA04CBH0205010303704|H3,default_tenant,2025-11,,relative_or_unavailable,available_in_source_features,,,risk band,hidden,monthly timeline placeholder generated from current batch
tl_43B3F24E6895475BA3EA1CD00FA74CE0|YL230475|ZA12HAZ0399010303704|H3,43B3F24E6895475BA3EA1CD00FA74CE0|YL230475|ZA12HAZ0399010303704|H3,43B3F24E6895475BA3EA1CD00FA74CE0|YL230475|ZA12HAZ0399010303704|H3,default_tenant,2025-11,,relative_or_unavailable,available_in_source_features,,,risk band,hidden,monthly timeline placeholder generated from current batch
tl_43B3F24E6895475BA3EA1CD00FA74CE0|YL232413|ZA04CBH0205010503704|H3,43B3F24E6895475BA3EA1CD00FA74CE0|YL232413|ZA04CBH0205010503704|H3,43B3F24E6895475BA3EA1CD00FA74CE0|YL232413|ZA04CBH0205010503704|H3,default_tenant,2025-11,,relative_or_unavailable,available_in_source_features,,,risk band,hidden,monthly timeline placeholder generated from current batch
tl_43B3F24E6895475BA3EA1CD00FA74CE0|YL232489|ZA04CBH0205010303704|H3,43B3F24E6895475BA3EA1CD00FA74CE0|YL232489|ZA04CBH0205010303704|H3,43B3F24E6895475BA3EA1CD00FA74CE0|YL232489|ZA04CBH0205010303704|H3,default_tenant,2025-11,,relative_or_unavailable,available_in_source_features,,,risk band,hidden,monthly timeline placeholder generated from current batch
tl_43B3F24E6895475BA3EA1CD00FA74CE0|YL234438|ZA04CBH0205010303704|H3,43B3F24E6895475BA3EA1CD00FA74CE0|YL234438|ZA04CBH0205010303704|H3,43B3F24E6895475BA3EA1CD00FA74CE0|YL234438|ZA04CBH0205010303704|H3,default_tenant,2025-11,,relative_or_unavailable,available_in_source_features,,,risk band,hidden,monthly timeline placeholder generated from current batch
tl_43B3F24E6895475BA3EA1CD00FA74CE0|YL651017|ZA04CBH0205010503704|H3,43B3F24E6895475BA3EA1CD00FA74CE0|YL651017|ZA04CBH0205010503704|H3,43B3F24E6895475BA3EA1CD00FA74CE0|YL651017|ZA04CBH0205010503704|H3,default_tenant,2025-11,,relative_or_unavailable,available_in_source_features,,,risk band,hidden,monthly timeline placeholder generated from current batch
tl_DFC52F4CCF384D849D053242EA2935F3|YL6562584|ZA12AAN0014010203711|H3,DFC52F4CCF384D849D053242EA2935F3|YL6562584|ZA12AAN0014010203711|H3,DFC52F4CCF384D849D053242EA2935F3|YL6562584|ZA12AAN0014010203711|H3,default_tenant,2025-11,,relative_or_unavailable,available_in_source_features,,,risk band,hidden,monthly timeline placeholder generated from current batch
tl_9701EFF559DF4862AF18CF0DC1B6962D|YL651964|XA12AAF426X001010203705|H6,9701EFF559DF4862AF18CF0DC1B6962D|YL651964|XA12AAF426X001010203705|H6,9701EFF559DF4862AF18CF0DC1B6962D|YL651964|XA12AAF426X001010203705|H6,default_tenant,2025-11,,relative_or_unavailable,available_in_source_features,,,risk band,hidden,monthly timeline placeholder generated from current batch
tl_43B3F24E6895475BA3EA1CD00FA74CE0|YL652102|ZA04CBH0205010503704|H6,43B3F24E6895475BA3EA1CD00FA74CE0|YL652102|ZA04CBH0205010503704|H6,43B3F24E6895475BA3EA1CD00FA74CE0|YL652102|ZA04CBH0205010503704|H6,default_tenant,2025-11,,relative_or_unavailable,available_in_source_features,,,risk band,hidden,monthly timeline placeholder generated from current batch
tl_43B3F24E6895475BA3EA1CD00FA74CE0|YL6802123|ZA04CBH0205010503704|H6,43B3F24E6895475BA3EA1CD00FA74CE0|YL6802123|ZA04CBH0205010503704|H6,43B3F24E6895475BA3EA1CD00FA74CE0|YL6802123|ZA04CBH0205010503704|H6,default_tenant,2025-11,,relative_or_unavailable,available_in_source_features,,,risk band,hidden,monthly timeline placeholder generated from current batch
tl_9701EFF559DF4862AF18CF0DC1B6962D|YL6801886|XA12CBP084X001010403705|H6,9701EFF559DF4862AF18CF0DC1B6962D|YL6801886|XA12CBP084X001010403705|H6,9701EFF559DF4862AF18CF0DC1B6962D|YL6801886|XA12CBP084X001010403705|H6,default_tenant,2025-11,,relative_or_unavailable,available_in_source_features,,,risk band,hidden,monthly timeline placeholder generated from current batch
tl_43B3F24E6895475BA3EA1CD00FA74CE0|YL230371|ZA12HAZ0399010303704|H3,43B3F24E6895475BA3EA1CD00FA74CE0|YL230371|ZA12HAZ0399010303704|H3,43B3F24E6895475BA3EA1CD00FA74CE0|YL230371|ZA12HAZ0399010303704|H3,default_tenant,2025-11,,relative_or_unavailable,available_in_source_features,,,risk band,hidden,monthly timeline placeholder generated from current batch
tl_DFC52F4CCF384D849D053242EA2935F3|YLNS00448865|ZA12AAN0014010103711|H3,DFC52F4CCF384D849D053242EA2935F3|YLNS00448865|ZA12AAN0014010103711|H3,DFC52F4CCF384D849D053242EA2935F3|YLNS00448865|ZA12AAN0014010103711|H3,default_tenant,2025-11,,relative_or_unavailable,available_in_source_features,,,risk band,hidden,monthly timeline placeholder generated from current batch
tl_43B3F24E6895475BA3EA1CD00FA74CE0|YLNS00448865|ZA04CBH0205010303704|H3,43B3F24E6895475BA3EA1CD00FA74CE0|YLNS00448865|ZA04CBH0205010303704|H3,43B3F24E6895475BA3EA1CD00FA74CE0|YLNS00448865|ZA04CBH0205010303704|H3,default_tenant,2025-11,,relative_or_unavailable,available_in_source_features,,,risk band,hidden,monthly timeline placeholder generated from current batch
tl_F9BDA11C2EE443F49615B9AD6AFBD4AA|YL514270|XJ01CAA040E001010303712|H6,F9BDA11C2EE443F49615B9AD6AFBD4AA|YL514270|XJ01CAA040E001010303712|H6,F9BDA11C2EE443F49615B9AD6AFBD4AA|YL514270|XJ01CAA040E001010303712|H6,default_tenant,2025-11,,relative_or_unavailable,available_in_source_features,,,risk band,hidden,monthly timeline placeholder generated from current batch
tl_DFC52F4CCF384D849D053242EA2935F3|YL511040|ZA12AAN0014010103711|H3,DFC52F4CCF384D849D053242EA2935F3|YL511040|ZA12AAN0014010103711|H3,DFC52F4CCF384D849D053242EA2935F3|YL511040|ZA12AAN0014010103711|H3,default_tenant,2025-11,,relative_or_unavailable,available_in_source_features,,,risk band,hidden,monthly timeline placeholder generated from current batch
tl_DFC52F4CCF384D849D053242EA2935F3|YL233883|ZA12AAN0014010103711|H3,DFC52F4CCF384D849D053242EA2935F3|YL233883|ZA12AAN0014010103711|H3,DFC52F4CCF384D849D053242EA2935F3|YL233883|ZA12AAN0014010103711|H3,default_tenant,2025-11,,relative_or_unavailable,available_in_source_features,,,risk band,hidden,monthly timeline placeholder generated from current batch
tl_9701EFF559DF4862AF18CF0DC1B6962D|YL6563724|ZA01BAS0839020103705|H6,9701EFF559DF4862AF18CF0DC1B6962D|YL6563724|ZA01BAS0839020103705|H6,9701EFF559DF4862AF18CF0DC1B6962D|YL6563724|ZA01BAS0839020103705|H6,default_tenant,2025-11,,relative_or_unavailable,available_in_source_features,,,risk band,hidden,monthly timeline placeholder generated from current batch
tl_E50FC20840554CF79ACAEF2582AE63BD|YL151173|0d12fa950dcbcebddf664ad5ed2927d5|H3,E50FC20840554CF79ACAEF2582AE63BD|YL151173|0d12fa950dcbcebddf664ad5ed2927d5|H3,E50FC20840554CF79ACAEF2582AE63BD|YL151173|0d12fa950dcbcebddf664ad5ed2927d5|H3,default_tenant,2025-11,,relative_or_unavailable,available_in_source_features,,,risk band,hidden,monthly timeline placeholder generated from current batch
